GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
4033571,77,35,1072,1092
47202662,131,47,782,831
12532877,38,44,599,617
44496438,35,47,576,589
46834276,115,47,582,617
39956166,38,50,1076,1091
80468627,33,50,420,495
83595563,273,37,681,769
60498402,55,50,602,660
26466984,31,46,526,589
12512270,51,50,419,495
84286155,115,44,416,448
26349793,76,35,1015,1032
32056842,12,50,755,771
16715485,166,45,457,495
70330488,13,45,753,779
12532358,104,37,471,495
46457915,48,50,489,497
13518182,63,46,400,434
64277224,30,42,447,497
54401182,267,50,530,589
52274204,111,40,1179,1223
12728372,38,43,684,699
47644340,239,46,584,623
17737049,21,48,608,633
71908432,46,37,724,745
43805499,82,36,449,483
82177486,80,44,569,620
63946212,41,50,815,846
12648343,42,50,448,477
78799995,43,35,950,976
43020235,126,50,1017,1054
60376748,43,46,934,949
22595946,226,36,323,356
48749464,81,37,470,505
48899699,128,48,910,950
47898107,49,43,1213,1235
53203450,114,48,664,703
72495368,35,37,409,417
71960826,42,45,527,540
79174431,70,46,717,743
2388730,6,47,486,538
62717460,5,45,493,539
48043716,34,50,361,434
16536400,35,50,444,451
54371967,50,44,792,809
51126448,40,37,1105,1117
53256098,33,45,478,537
12777991,25,35,908,967
13094860,43,39,638,651
3443797,63,45,486,537
45970182,17,35,961,999
38117807,48,46,1108,1116
75380293,1,46,1056,1117
50643646,37,40,526,537
50916149,45,38,518,538
14968559,22,45,944,968
74333336,38,46,1090,1115
12185466,112,46,472,508
78353454,220,46,479,507
85396202,266,41,363,442
69036604,42,38,514,527
54501723,47,38,514,544
60272662,113,46,464,505
84361942,6,35,484,516
53144288,204,46,956,998
32174214,38,47,495,518
12737405,37,35,498,507
53631530,43,41,681,689
53547650,5,37,479,506
53565004,111,38,490,551
70320669,77,50,1090,1114
72261861,34,50,382,456
46899992,123,38,437,466
83997092,170,37,446,503
83778012,20,46,1095,1115
19172553,113,41,619,676
42879898,101,50,486,504
69607723,196,41,1200,1249
49331448,39,46,477,503
53737655,138,46,1078,1114
44685738,35,50,834,854
32868311,50,39,447,463
72864889,5,46,1067,1113
12518062,7,37,593,615
50356366,229,46,553,591
45359003,114,43,728,781
48933265,168,50,451,497
74084712,20,38,804,830
39664036,225,43,541,561
74946536,21,46,825,859
44143591,64,50,433,464
16779663,126,43,535,563
13881839,5,47,519,559
26925269,9,50,416,442
78622222,48,38,1193,1221
5189727,130,44,629,658
11350485,211,35,910,1034
52585247,227,46,468,494
16539799,130,39,513,560
74703814,31,45,882,933
78749060,160,47,430,455
84344502,165,36,511,555
82534635,12,35,753,770
89791395,37,47,536,555
61717312,46,41,813,834
65007682,116,36,439,453
74796445,25,36,455,505
19322650,118,36,499,510
5264380,47,36,1039,1054
46430389,31,43,715,770
19665621,74,47,836,864
14926265,43,44,419,428
12669701,97,50,435,475
18815886,47,37,548,565
88386932,121,43,1191,1213
78232646,45,47,1314,1322
51137213,35,44,821,845
89280641,217,43,953,1030
70022757,43,50,952,977
12879679,23,43,1025,1050
12648459,35,37,447,460
88403658,73,44,800,842
89707925,112,43,1168,1213
43725601,225,37,532,563
45371974,79,43,684,740
42502271,163,35,466,508
75901685,64,45,467,507
88346673,229,41,649,703
84283439,206,44,445,445
45830625,40,37,656,669
14203394,4,35,1077,1112
17000142,97,35,415,452
49566699,45,35,719,745
15564464,263,38,444,536
12897917,111,45,461,496
74915220,46,37,784,809
19279546,46,43,645,663
86757346,229,42,747,806
15107899,5,42,842,881
82063040,3,48,694,740
78104672,232,41,835,880
14712187,205,45,494,535
46351807,32,42,584,649
5804352,59,40,764,801
75393601,2,35,604,652
43869222,95,45,501,537
43468510,50,35,499,506
35104251,55,43,848,904
33375539,143,48,1110,1144
20498001,21,35,1109,1144
27052287,187,35,474,507
88188445,230,38,456,508
49278717,226,35,449,517
10186442,105,38,486,516
74094919,82,43,392,442
14692139,65,37,1222,1250
89584672,20,43,839,856
74645156,216,50,480,507
32851802,54,35,453,516
17376498,24,46,1211,1248
78861125,187,35,478,508
80916575,137,35,1145,1171
79454283,38,41,433,441
46963638,153,35,465,518
33953692,65,46,902,936
12536548,143,50,617,676
74774124,104,38,1001,1031
49003015,174,47,512,589
28113128,230,43,1037,1088
26839217,220,46,393,427
12623256,153,49,496,555
47765390,104,35,1001,1031
49841298,17,43,752,769
34291454,80,35,1009,1034
60495775,182,50,719,772
49476490,198,35,509,560
17793901,114,46,860,901
89663083,184,35,399,436
10643635,95,46,527,561
11098397,3,45,516,562
5536845,49,39,448,469
44987936,169,46,447,498
6594457,35,46,760,778
15156966,42,46,539,559
47205570,38,36,405,414
12268668,97,50,461,495
11369704,109,35,602,663
80269590,6,46,552,592
52297614,46,50,832,846
14884493,113,46,474,509
80799582,43,50,1004,1034
53308433,43,46,1309,1326
62524882,245,43,1193,1238
72124209,18,43,731,739
51085373,136,45,451,508
46968426,183,45,799,861
22997603,39,46,441,463
43094171,242,45,379,411
12397679,265,46,445,509
12690825,62,50,440,478
11268137,216,37,530,563
45595802,50,38,545,563
14521007,35,44,924,948
20959335,38,37,558,565
79216232,114,44,400,441
2512628,245,38,1162,1213
30766388,120,45,944,964
70149967,61,43,493,538
16413402,167,49,498,540
7858604,227,37,826,882
7152591,34,43,605,661
16980746,11,47,636,668
51015633,1,46,601,662
44713544,17,35,1071,1113
78115096,56,37,405,453
43288047,137,43,630,684
75999878,247,43,853,895
81576711,137,35,1138,1164
36518807,31,37,368,432
16467732,165,50,417,455
74800560,232,48,458,488
89360676,50,43,462,487
26086823,4,43,428,468
12729223,45,46,894,899
85351435,178,50,391,456
15352069,74,38,485,508
1796540,37,35,495,506
45267661,230,42,449,503
70064894,21,38,528,555
27698246,226,38,505,548
89939409,15,37,882,906
1607792,42,49,964,998
22262168,132,43,621,675
47141017,2,38,493,528
12197832,228,46,1345,1380
48455905,6,44,406,444
87040125,229,37,463,505
68854479,45,38,660,681
82727274,34,43,798,857
62188290,12,40,1100,1110
10586305,162,35,481,518
79206451,30,43,1274,1320
67544316,4,43,632,682
14952161,160,35,1110,1145
12977717,32,42,447,505
44094420,22,37,994,1031
48863505,13,37,1078,1091
11539143,93,36,364,414
85788854,130,35,979,1032
2380674,209,45,1193,1224
15913979,38,42,552,562
53442175,111,44,581,615
75110581,41,37,1020,1034
83229978,237,45,501,562
13458128,43,50,539,562
83421304,46,39,541,563
17764049,37,43,1009,1034
52803824,229,37,892,934
79509458,237,50,404,459
12006042,1,45,439,497
46211191,65,42,880,909
16319561,21,43,746,785
50315948,131,50,390,451
12511799,152,46,380,581
20004734,36,41,376,396
15020527,137,37,915,943
49942661,36,40,723,738
53467195,44,37,538,564
6660357,46,42,423,439
68751163,37,41,810,830
34267584,86,38,501,566
44918136,50,46,963,978
64763694,107,43,1207,1238
46424559,39,44,490,506
74588160,247,43,822,865
85242804,41,46,840,863
13505433,113,37,457,505
18614735,250,43,842,894
44151583,121,43,533,559
28019917,55,35,434,490
69905605,41,46,875,896
51183071,48,45,477,488
16706339,97,47,525,560
68676135,192,45,474,519
13368284,18,37,1092,1114
43177019,217,38,918,968
52245722,82,47,655,703
43700557,114,50,524,569
28334160,227,45,438,469
78331042,125,35,1078,1114
46179259,125,35,700,737
79086283,38,41,1102,1113
17366104,236,50,807,880
10569068,108,37,780,808
81235766,43,46,686,703
15062685,44,38,512,532
29995196,109,46,448,507
48722156,20,39,659,692
44945199,63,37,468,505
17171493,223,44,1157,1203
80410504,95,35,459,504
51187394,4,35,479,518
44409063,65,38,415,434
71645734,267,38,480,537
65647017,21,35,469,505
6307701,151,38,507,551
16341507,2,35,896,936
45165039,233,35,1356,1383
46930567,19,50,1123,1147
48498628,207,37,648,692
88702495,120,36,1235,1248
69065691,68,46,1082,1113
5862472,120,38,527,544
79254122,6,45,433,469
24145644,92,38,459,515
64815856,46,38,476,504
12722466,12,42,1075,1089
23844345,35,48,485,497
54525867,131,46,550,591
86197759,207,38,518,561
74667915,60,37,387,425
50183944,46,35,643,662
72487702,33,48,430,493
31059370,173,47,506,590
10307132,115,50,465,495
88434286,133,35,839,904
79735754,50,35,765,775
32470864,129,43,1196,1236
54448751,122,45,961,973
12650722,202,50,424,479
45298310,41,50,821,844
16453858,10,35,489,507
54514477,97,44,482,509
16090780,52,46,433,506
54400744,48,40,1029,1055
12033633,46,38,748,773
61699432,38,36,848,860
51854350,40,44,828,844
49356744,89,37,785,841
83425527,38,36,496,506
49996089,55,43,691,740
15769650,98,43,727,742
62181333,92,46,457,510
32020628,127,41,378,409
69646612,37,50,729,740
45874077,50,47,527,537
15059878,171,43,638,739
12778831,42,40,956,965
18233445,4,37,537,570
13834870,226,37,610,651
65328621,18,45,733,743
49727496,137,50,760,799
68021614,50,43,684,714
68843845,38,45,469,490
30550996,37,43,760,782
43769104,61,47,824,893
75793101,128,48,526,563
84553357,152,37,392,437
47714221,66,46,960,989
23504320,163,45,424,462
46290742,128,37,517,560
1524579,61,47,503,560
3052149,4,42,527,563
85444470,137,43,867,897
45167551,46,43,661,682
44831286,9,45,649,685
12167891,35,38,977,990
44134678,58,41,724,779
16716366,81,35,482,516
75902364,40,37,1238,1250
49764534,46,35,496,518
71184586,94,43,897,935
5520142,97,50,401,437
81609441,133,46,643,692
48989049,45,38,503,523
14866042,166,38,489,541
44246816,263,38,459,536
16084793,68,35,927,939
30459662,37,50,1136,1147
51863121,1,35,472,519
17293959,45,41,977,996
49924475,50,38,518,532
16121972,16,48,831,855
49831491,73,37,490,505
89957148,111,38,803,857
75181986,13,43,1202,1223
18814848,48,41,832,856
12682883,167,50,726,774
11170792,50,49,1218,1224
12374693,111,46,416,442
19249729,20,42,440,453
45011411,47,41,873,900
31306931,43,37,877,903
39898209,248,43,657,701
71157341,232,41,789,831
49790522,128,45,533,562
14140629,106,37,468,497
83473902,166,37,778,831
12649850,74,46,399,427
70296624,187,49,516,555
88850655,47,35,1072,1088
51733987,91,43,726,769
48459570,225,43,542,565
12640862,42,40,846,861
71901606,13,46,1028,1053
79313973,42,50,637,664
52403800,25,43,807,843
45497484,42,46,1034,1050
15156501,270,36,438,509
82009564,137,49,634,671
16679190,48,40,1029,1053
75706122,232,35,945,972
44437202,51,50,862,943
20915699,113,37,683,739
14919228,248,38,506,563
50181326,42,39,965,977
87223542,78,46,939,975
69183231,41,49,1297,1324
15224103,231,43,893,949
14758034,46,37,542,563
48503624,266,38,372,456
18474812,21,45,491,508
12598150,1,50,976,1030
47727678,72,41,644,675
49618398,114,38,511,568
32729578,12,42,648,665
72753202,81,35,623,650
15736965,269,40,814,882
10273410,223,37,535,560
74239049,7,36,462,486
74503267,95,46,449,487
71185271,59,47,711,767
15903278,24,44,421,449
16760680,221,45,455,488
74533342,113,48,527,563
15887846,115,35,468,490
17498765,21,43,545,560
47362290,268,45,451,518
48748000,162,43,850,892
71844059,2,45,439,489
39766943,29,36,396,486
65435441,50,37,477,487
71578445,273,38,446,532
14625220,48,46,497,505
43794744,165,38,491,541
49434705,95,38,472,507
16461347,44,35,1175,1201
81885210,246,43,844,902
82809629,12,35,1183,1198
39731078,264,38,436,519
23576204,265,46,394,454
72555623,224,44,1093,1110
42876005,109,35,469,506
42772984,71,45,1125,1171
30504522,232,41,1329,1382
26800726,37,48,1129,1146
86287396,41,45,1187,1204
1444965,50,38,528,543
31461948,65,38,495,517
78311737,117,38,657,679
82497046,45,50,1129,1146
31016938,36,38,522,533
33967890,188,43,1196,1251
87695378,44,40,885,904
35617424,244,35,995,1033
74968216,230,36,421,455
86734197,43,46,1020,1035
37322182,45,50,1009,1031
15761693,44,50,544,563
52515459,131,39,514,562
53114498,176,45,416,496
87131343,43,48,810,833
87538353,105,46,577,592
39696777,12,42,1079,1092
62989009,13,35,1016,1035
71886886,96,50,420,463
16252586,167,44,570,615
39747133,167,48,451,497
78144382,92,46,377,440
51329384,29,43,794,841
17363547,20,35,478,509
31362617,67,37,444,459
13433797,112,43,725,771
32791148,36,40,430,444
2580254,1,45,803,860
12507827,23,50,992,1029
3170400,43,38,549,563
45415485,132,35,453,507
79394639,21,43,844,865
51991080,6,37,478,509
42700798,236,37,419,461
60297870,37,46,1033,1055
47716677,83,43,909,977
79909989,95,43,480,506
14862725,63,36,469,508
70080621,13,44,1027,1054
17318969,75,45,832,865
13936878,45,50,927,946
71649278,1,40,601,658
74679343,242,36,462,509
30029355,37,42,755,774
31265387,46,38,431,455
51221667,65,37,469,1033
85372146,75,37,549,568
47642673,21,47,674,702
86363418,94,46,898,965
44528172,157,43,934,964
15578281,122,50,855,882
51511862,225,37,536,568
12529828,224,35,685,712
26089791,98,45,465,486
15632068,32,43,466,522
30045569,49,35,450,463
62272946,136,35,821,890
15148724,125,43,445,465
36753729,23,45,408,429
23241676,50,45,668,685
48120057,50,43,754,779
4151298,20,46,439,456
25497443,188,44,1101,1147
69191155,62,44,410,445
25857913,184,49,468,520
83945063,46,48,891,904
12610172,32,44,397,444
68491669,22,38,512,544
42617991,43,38,331,348
53538543,12,35,1300,1317
54224360,112,37,1093,1145
75198984,162,35,483,517
35973100,37,38,504,512
15424053,17,46,974,997
75260088,96,38,466,490
74706913,230,38,479,520
18501186,44,38,533,553
33045346,157,46,486,504
12577716,18,35,1144,1170
14456842,221,37,1081,1110
67331575,40,46,970,996
49737582,18,43,992,999
71624469,269,38,466,536
36663216,148,43,1243,1280
63252757,38,42,634,648
81263440,218,43,860,903
16134666,199,37,457,494
35138235,17,43,599,617
61615808,34,49,481,560
72551867,125,48,457,497
11209391,240,35,724,769
2401606,18,46,429,440
49054027,66,44,424,449
1888573,4,47,450,494
15720784,258,35,535,590
68652226,137,45,895,936
87103571,90,43,1043,1089
15665427,77,47,857,905
52327162,43,50,1069,1093
81098963,274,37,384,471
63581199,4,44,617,660
16996651,42,46,1036,1052
84622999,203,50,981,1029
68182244,76,40,1198,1237
47600268,38,46,480,1160
53349427,37,36,504,508
51277815,120,48,816,843
79996511,97,44,481,506
50864682,176,36,444,509
18777809,79,35,949,974
13988968,228,36,469,509
33033839,269,38,407,469
16032613,10,36,488,509
13270208,125,43,746,774
13584536,113,45,470,509
12410834,28,44,465,506
14287323,40,38,558,564
72790914,267,38,910,967
53016045,20,50,540,569
52702003,261,46,696,745
43569753,261,50,338,409
14649952,50,38,945,964
42653150,231,43,928,987
21039444,20,38,964,990
19220207,48,37,416,433
12621670,49,38,500,519
86001886,65,35,741,767
74900981,154,37,428,480
19114941,122,43,515,536
43836614,44,43,653,661
37404671,23,44,676,701
49976806,46,42,842,858
17683439,35,42,1122,1146
14452083,24,50,1107,1147
16044787,96,35,464,505
63221308,47,39,1150,1380
43770068,205,38,488,523
27499023,178,43,824,904
50241898,34,42,441,506
42880496,13,43,1181,1201
14929113,37,50,1133,1148
46279235,98,49,488,516
17362867,29,35,452,517
51368839,46,38,1007,1031
3704726,75,42,639,675
87453372,97,44,421,445
13687369,21,46,1226,1249
84539304,126,38,493,544
18322561,122,46,1099,1115
62163560,35,38,421,433
4208172,20,38,507,531
14062140,25,46,462,506
1712167,23,39,1058,1088
37013009,140,45,871,905
13508792,122,39,861,901
88759963,22,35,728,769
78434312,204,50,444,493
86579518,66,45,464,496
25715955,4,39,746,779
78816872,112,40,498,551
45573524,21,41,807,830
49011971,6,36,996,1033
14752523,72,48,1004,1052
89878502,20,50,451,479
15903036,22,47,479,508
87413255,232,47,472,505
86148115,37,46,1025,1050
88867038,104,40,1025,1053
79045427,35,46,1031,1053
48179283,7,35,476,505
1238542,38,48,1033,1053
11585799,126,43,1029,1052
46474195,117,37,750,772
6603672,166,42,394,439
69231148,79,35,743,770
54011693,231,37,532,563
16365939,139,45,1017,1051
44409617,37,45,918,947
86484462,110,45,469,508
12200494,207,38,436,468
49816751,46,50,1037,1051
79077191,126,44,424,441
43032464,43,38,753,773
44739905,43,45,972,987
79453401,218,37,457,485
2829181,82,35,429,462
69010635,111,43,425,466
81202705,4,48,444,488
19724359,41,43,699,712
43705208,50,47,873,883
44590068,223,47,494,536
25629983,274,41,609,704
17134498,32,43,743,799
13400587,221,38,536,569
79796916,100,35,935,964
53130044,262,45,477,536
17053698,50,44,780,800
42933796,54,45,466,539
17086601,47,37,979,1000
71879944,122,38,927,967
14924046,43,44,931,939
44435283,230,42,434,481
51821988,14,48,826,854
12721263,4,35,475,518
16860791,115,38,510,537
47764726,219,38,478,519
42755965,221,38,488,520
18931040,21,37,1170,1200
35026008,1,41,463,516
78338311,54,45,448,519
78143735,46,48,845,858
11990225,183,49,455,506
49394538,137,41,861,902
49643980,113,38,450,507
12588335,104,35,1150,1171
42695284,22,43,836,855
62827308,33,49,785,856
6650029,5,39,1170,1203
46176687,115,38,526,553
13132069,49,40,913,935
78288911,167,37,454,509
4174080,46,38,466,490
32143476,123,45,598,617
54578544,227,36,496,541
74899790,78,37,592,616
12582147,49,48,767,772
79339440,106,40,519,551
67765325,46,36,391,415
12621158,47,46,892,901
11349153,269,50,450,562
83138860,38,50,479,496
12730684,13,43,811,831
51793451,50,38,817,833
14045066,5,39,534,560
11509724,10,46,982,1035
17292296,50,46,838,857
3505463,41,46,757,778
47293076,115,50,560,589
52601953,270,37,429,495
20284113,35,43,803,831
13787717,123,45,1076,1090
62315783,207,39,522,562
39210715,39,45,475,494
42896032,139,36,481,506
1963439,226,39,825,863
52979966,12,46,1185,1214
21521825,63,45,622,659
16924549,39,46,1191,1214
46379714,45,38,839,861
18531855,46,50,1304,1323
15548821,107,35,811,842
16394272,5,46,1009,1055
16485675,35,37,556,563
65014039,188,50,379,417
17275376,18,37,545,566
50495201,46,37,376,400
78622304,38,37,967,975
13022017,5,36,479,509
14428280,269,37,497,565
51683951,64,35,401,425
28120924,30,48,393,450
74677869,61,46,460,509
21174914,17,43,1189,1210
31093150,16,46,1030,1050
88561133,42,46,845,861
12514447,1,50,515,562
45665928,39,45,662,684
12135956,37,39,757,766
75947788,114,43,419,465
78781986,51,45,406,486
6470438,5,38,484,517
85784022,20,45,522,537
53657592,111,40,490,536
17480099,231,37,612,648
68810342,143,41,862,882
44101481,26,50,379,438
16727874,209,35,603,652
18777796,14,47,783,808
5519677,111,37,353,401
79889569,77,35,1095,1113
11594355,265,35,486,566
63822508,35,47,527,540
14049413,127,38,617,662
22564942,46,37,517,539
14225948,166,35,475,519
12681218,8,50,1220,1249
75179326,46,44,1137,1147
13923743,51,38,467,534
12663272,42,46,489,504
80007378,108,43,1167,1199
18456065,38,49,496,516
69667102,96,48,1084,1114
27084076,81,45,1201,1247
51330327,65,49,476,520
79803284,179,35,465,521
53684720,42,35,1178,1200
79754040,48,38,502,523
78990131,221,46,629,689
78037492,38,46,482,504
84886771,36,38,1014,1030
46257124,30,50,457,517
86988843,124,44,641,660
16513586,137,50,985,1035
7063147,35,46,882,901
74815542,50,37,1082,1092
81409192,18,47,840,856
51907832,43,36,1187,1221
79956954,4,37,463,496
12469355,137,46,777,830
78157978,62,35,743,775
38322539,46,37,588,616
70364921,37,43,1071,1092
16798811,110,45,529,560
54106219,258,35,535,590
80822395,165,45,712,780
10307480,209,44,425,447
16924284,43,36,529,553
72009651,47,50,1022,1034
32667590,138,35,1001,1034
16824588,5,48,458,497
52611239,62,37,441,470
24912829,37,50,1207,1221
72027976,96,40,421,442
46206818,115,45,793,841
72814796,39,36,480,509
12767319,21,43,751,769
43719725,66,43,751,772
15405692,43,50,819,846
22815882,230,47,461,507
16255375,163,35,465,506
43923697,12,41,847,862
85836428,65,43,715,742
2183273,39,37,553,562
81936313,46,50,931,946
88483650,189,35,843,861
12728732,43,39,965,976
16505211,40,43,495,505
75223786,42,40,1223,1235
43619948,46,50,925,945
16277466,39,43,1039,1052
79040838,43,48,844,863
75161632,273,44,853,944
70171722,125,44,423,438
15012966,212,43,1206,1238
68528340,96,37,423,454
60985296,65,35,1136,1162
72654358,36,45,468,489
51448118,65,50,730,766
88826709,78,35,891,913
11384488,35,45,499,521
7303484,65,48,448,485
38528531,45,48,690,702
17878666,35,50,807,807
52565691,202,37,537,568
89583721,12,42,728,746
11517090,61,48,404,453
65829808,181,45,473,537
45182131,35,46,1098,1116
16365385,230,37,997,1032
12598447,44,41,429,442
45434675,226,44,916,939
27905551,27,49,390,439
60030604,43,46,494,508
71655628,127,35,460,505
21145866,111,49,482,516
15412383,32,38,468,546
10166751,40,46,486,505
78742675,43,38,1160,1174
16537018,18,50,1356,1382
64078785,48,35,491,504
64024184,64,38,504,533
82639191,46,38,1144,1170
4787692,256,38,487,541
14849710,87,46,870,936
17443977,7,38,536,559
88451394,109,35,481,518
5514451,85,38,486,547
12520048,61,50,457,508
79183606,42,35,830,854
15705913,12,45,1144,1173
46832683,42,47,463,481
75365721,230,47,1180,1221
14764891,37,38,1214,1221
43994443,200,43,304,366
79937166,76,37,1013,1033
54529294,48,46,579,589
17397226,47,37,639,660
35276696,207,50,456,497
74133729,203,48,454,495
88056943,228,37,451,494
79868306,3,50,521,563
66369873,35,38,481,494
39537142,61,37,1006,1034
11994606,270,47,702,769
42007056,152,48,715,770
72958714,215,45,910,937
52105781,126,47,870,901
44806597,65,43,742,768
15713227,59,37,431,480
87976988,127,37,523,565
54455948,126,41,1002,1033
49445495,43,40,495,506
52465589,133,37,433,505
4571237,43,41,760,770
28587142,7,47,470,507
12323705,114,48,411,449
86576259,46,50,1041,1054
74008147,4,45,612,658
43913792,203,35,934,975
22333009,253,46,905,946
17700428,39,48,1004,1031
16765972,267,47,439,508
71299748,166,36,458,509
85461959,47,43,827,842
51129455,91,46,451,508
30429630,48,41,677,702
32914916,5,46,619,668
12512451,121,50,554,569
52887887,38,43,648,664
87599017,6,45,499,539
44015637,131,45,496,537
89277921,151,37,985,1028
11355799,50,49,734,738
60583960,128,49,444,480
64053882,42,41,646,666
78405381,147,38,537,567
39631474,42,46,1096,1113
49240358,81,38,525,567
12516489,113,46,1067,1117
30847150,65,46,765,801
18232891,165,42,430,482
74524460,45,42,1101,1113
74601626,4,45,493,535
18633766,132,43,748,799
15632095,201,48,520,569
49608583,113,38,492,547
16234351,57,38,474,526
75261713,21,43,436,450
12890168,223,43,1156,1204
13230809,113,38,480,536
16707501,43,46,1362,1380
44013456,45,48,990,998
51077450,17,46,487,503
21810873,116,50,478,503
49175342,32,46,445,504
25872861,1,38,480,523
81420205,44,42,1368,1380
82154789,110,43,805,857
79306254,264,40,809,903
5603801,41,38,522,532
12505816,33,38,838,906
53159851,86,50,433,504
71784912,18,46,1098,1110
13432909,112,38,464,515
85987130,114,38,440,514
16324898,46,38,516,541
37202534,49,38,499,518
15376263,163,38,482,531
12785188,264,37,428,505
8497684,100,48,980,998
88828296,113,45,477,518
44370128,12,45,907,936
12689469,92,36,404,454
3845325,38,37,583,592
87088431,87,44,980,1032
89116333,112,44,410,448
84629468,55,43,325,395
16661781,25,50,809,855
40721131,209,46,402,426
66966576,65,49,734,771
52717835,114,36,357,412
16666493,230,50,1192,1225
19108427,58,50,382,439
49256160,232,45,891,933
19251796,192,37,473,494
51891600,124,50,1062,1091
16930888,43,41,846,855
11560419,166,43,503,559
15771620,202,46,785,833
75416029,115,37,452,472
14818736,60,43,504,560
78601848,226,50,522,560
43213769,21,43,1075,1091
43012170,39,46,411,434
32849118,230,37,806,841
79116573,44,50,1010,1030
71891392,21,45,924,945
13924143,38,46,919,947
6981428,33,44,448,506
12672607,19,50,1023,1051
63937027,129,47,812,863
11230950,221,37,662,691
13500612,65,43,472,509
71057341,41,36,490,506
44273160,125,48,448,479
16460118,100,35,1191,1217
51783556,173,43,344,429
82147910,114,43,345,395
43722225,267,45,1040,1093
45903111,4,46,439,485
71172579,107,45,515,536
45606764,130,50,664,710
84854592,39,37,557,568
74933334,213,37,534,568
47041731,116,37,517,535
19124363,42,37,390,408
48211448,74,35,865,881
34273885,114,47,503,539
78735041,21,39,1090,1113
19159069,3,47,616,667
1526539,105,46,1101,1117
68965969,93,35,503,568
43652216,35,46,1094,1116
34218943,65,48,521,568
1802997,98,38,876,898
49275957,57,35,416,463
31938551,232,47,651,684
37286362,113,44,411,450
70346887,96,39,463,487
23339426,201,47,469,518
67619574,207,48,947,997
14797858,19,37,971,997
68750931,6,50,641,678
68086714,166,38,480,545
78225590,29,38,464,519
81487495,91,38,382,431
17462266,59,38,488,537
26368609,39,46,1090,1113
14966473,41,44,1304,1319
75204432,234,43,921,997
39828428,6,43,865,904
71883781,82,43,1195,1251
1063272,43,50,833,854
14230694,44,48,659,674
14207624,75,35,1129,1145
45779330,65,40,1097,1112
54511306,38,50,438,456
43555531,77,35,884,904
11477206,65,48,449,493
32281251,137,46,780,830
75285020,13,46,809,832
89529833,231,43,1169,1224
46993606,65,35,910,936
49098817,196,37,463,494
5722178,45,37,633,661
72852452,36,37,488,494
40632375,34,42,1035,1090
16743598,216,46,494,508
35460929,38,45,485,507
35412647,114,37,416,461
7368838,185,43,452,505
12739425,100,46,949,973
44044037,76,48,1024,1050
5758182,50,45,1078,1094
47603404,77,45,670,708
16921445,62,45,442,482
6600674,18,50,890,913
79352962,227,37,438,483
79879641,69,36,692,708
44509014,9,35,473,473
19241989,6,36,455,482
62622147,95,35,427,472
49350990,46,35,449,470
15543353,3,50,430,479
17282201,105,50,638,657
12693523,46,38,940,964
84049295,4,49,527,567
45600063,230,38,526,570
12181770,107,35,1085,1113
51407130,146,45,1090,1112
49792309,35,46,788,809
44888542,26,46,443,488
71483496,20,44,551,563
14765251,62,37,403,436
48928539,36,41,409,425
44476611,43,41,879,896
28323965,57,37,868,916
2789902,202,46,404,451
15950407,96,38,488,517
52989888,36,38,884,895
14771693,85,45,400,461
53698993,64,45,489,537
78898819,46,38,1001,1025
25876025,231,42,459,507
78522698,122,45,1364,1378
88838052,112,35,473,519
49618003,64,36,440,473
14221633,51,42,493,561
68504578,23,47,531,561
49025136,184,50,807,857
11173531,131,42,450,494
5117062,48,45,488,498
12041577,13,46,1062,1088
71957221,46,39,556,589
33140568,3,50,1050,1091
60562455,125,48,462,493
80546886,199,50,390,438
47395931,96,35,552,592
71320441,63,50,459,495
43871302,189,46,866,902
35494664,127,40,487,553
10713519,152,37,357,403
52092160,43,42,780,785
79879190,42,37,466,483
61434301,46,42,446,463
1981257,64,40,461,484
3728273,45,42,894,909
70340386,87,47,569,634
71073157,49,39,761,784
18609445,108,49,559,581
82231046,113,36,345,390
42932425,56,36,431,484
2022361,49,38,890,914
2571349,38,50,736,755
16434526,41,49,731,756
45065129,46,37,1071,1093
67247294,46,43,845,861
5023378,137,46,998,1055
70022864,98,50,1001,1030
18768800,44,43,500,506
81780393,112,50,376,414
85671901,104,45,639,658
44593701,6,46,899,946
21717461,11,35,929,974
15765562,22,46,480,508
10528226,12,40,1043,1052
14440611,38,41,512,521
5194401,115,38,541,566
48186461,228,50,378,416
12596148,52,37,400,461
86704339,35,42,648,674
71983903,110,39,457,505
12427260,35,43,1028,1052
16095459,123,36,483,507
39913279,113,38,612,667
28392559,109,46,674,703
16542044,46,43,642,661
27870789,111,45,506,538
19171737,114,37,368,417
37546268,49,44,984,1000
48724528,30,38,896,968
64164666,124,37,538,568
86169861,18,38,947,965
17762927,139,50,764,799
17480376,114,38,462,521
19657464,32,43,417,468
14489078,166,45,450,487
62289707,42,46,474,490
14290132,216,37,1118,1163
49599071,39,35,1149,1166
46702139,55,45,452,521
14468780,137,35,883,913
27497364,232,44,519,561
21567459,219,45,425,455
26238734,46,45,675,680
79734654,266,50,376,456
21374448,42,46,1097,1114
83104127,118,45,489,519
85053322,36,35,1312,1318
39566611,38,46,481,506
20141178,44,35,484,506
46472901,111,50,1342,1382
78396815,22,37,472,506
48206823,163,35,633,675
69202741,42,50,472,497
10482221,177,47,439,517
15759703,59,38,463,511
17396591,111,43,1130,1174
19286659,36,46,487,507
12530670,46,38,876,906
78744505,37,38,511,518
