GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
39149300,185,48,443,488
71976110,77,35,1097,1114
61083145,105,44,702,723
49754734,157,42,446,476
7331349,129,42,396,434
68729109,231,43,450,498
71817005,79,46,1057,1113
89010718,254,35,403,439
1915358,3,38,976,1008
11868298,77,35,1099,1116
47973399,166,43,453,500
42805848,229,35,467,501
17888124,85,46,1050,1114
85306910,237,50,449,503
2041732,98,35,1084,1116
51879511,207,50,454,498
17792090,113,35,442,486
10133123,66,38,993,1006
16079302,129,47,559,593
85133902,38,45,466,488
30417525,124,48,544,586
15899458,50,38,1101,1116
19212614,10,45,469,499
44437443,60,44,398,445
22243868,48,35,800,815
11927845,233,42,442,475
15385757,207,45,678,721
70364766,37,43,483,502
27698633,30,42,432,475
81833994,11,48,1007,1035
14395162,233,37,792,817
20011413,48,44,582,594
71139146,230,37,374,407
20142041,204,37,460,501
13257138,35,37,1105,1113
12513712,1,35,438,485
49557066,36,43,1128,1152
42984235,133,35,498,498
10307571,18,40,1023,1036
44759404,121,35,575,591
53023409,59,48,425,487
87550378,163,47,453,487
78067756,62,35,1078,1115
54081777,46,44,581,589
71080173,41,46,481,499
31973908,185,45,451,499
79673637,70,48,1128,1150
74362796,189,44,457,487
74554032,107,37,457,487
47762074,47,39,1128,1151
66997836,162,37,463,502
63267686,207,44,472,501
16023074,43,35,1092,1118
48553113,128,43,558,592
51199518,95,50,551,588
43865097,44,41,995,1008
12648257,123,40,1092,1116
62787281,48,39,462,487
72750177,124,37,412,442
19091082,208,44,462,489
72127693,125,42,699,722
66814219,46,43,565,589
14165893,42,37,1267,1295
12637079,45,46,1145,1151
89496984,18,40,1100,1113
12649937,163,37,444,487
11945644,113,35,459,501
18656005,32,37,415,485
17205307,77,45,997,1038
82143345,12,40,1099,1113
15547964,39,43,1028,1040
80416228,135,49,534,594
42724212,23,49,689,721
36229976,58,43,449,499
12563940,69,38,991,1005
1959631,4,49,457,499
16796360,114,35,453,502
44546479,37,48,1276,1296
68497411,30,44,443,488
88310087,128,44,462,488
85153117,18,40,1026,1038
52349508,230,37,774,814
86420763,121,35,565,590
17045862,53,50,426,499
16646545,266,41,550,644
44614620,27,47,629,676
20308178,4,49,1109,1150
13793641,170,35,399,445
79412301,38,46,391,414
79478730,38,42,400,411
39387202,6,37,465,488
68342662,131,45,775,816
86737231,50,42,475,500
19277728,118,38,1094,1114
86472799,159,35,1091,1115
43633387,16,50,1005,1036
13922631,37,40,1105,1117
72528141,95,37,344,408
85440977,60,37,441,487
43919240,37,41,988,1004
75690935,13,44,1020,1038
65392860,142,46,1116,1150
69439443,119,43,460,501
44700092,65,48,1000,1035
39429830,54,37,431,484
32444719,95,35,1070,1114
61429357,13,35,1274,1292
79595173,40,36,434,447
15865634,126,44,510,533
46436820,44,37,471,497
15656912,241,43,458,486
51787762,146,44,469,488
78391197,38,43,442,456
15147327,97,44,563,585
70445749,19,47,1128,1152
39051527,12,41,993,1005
33366424,125,44,474,502
42955342,22,44,573,595
45900306,269,50,534,589
11210243,267,35,401,440
75247467,224,36,1085,1116
52402233,27,45,455,498
3996271,27,39,455,501
49272230,253,44,537,589
17279705,167,35,546,592
87930617,194,50,564,589
46686541,62,37,415,443
44676304,3,37,467,498
47243004,13,48,461,486
3886450,89,37,749,814
53681019,79,35,1011,1038
46135558,42,38,522,532
13276079,64,47,451,493
70065805,36,50,1084,1092
87544479,133,36,611,678
44913070,74,35,490,502
79740446,38,43,439,454
81473744,152,44,993,1036
49394072,24,46,1077,1115
71509242,35,37,491,499
18199706,77,47,1116,1151
75903945,38,50,484,501
12313098,46,35,1097,1117
54284404,243,45,1012,1040
48677031,182,46,1049,1116
54375504,21,37,785,812
71988562,22,35,769,816
45165569,76,35,1269,1292
78071944,65,47,1077,1115
12605844,40,37,490,502
6182820,137,50,1237,1280
16312616,186,43,667,714
13724269,144,37,562,595
72171305,125,35,524,554
53775741,46,47,588,598
84735183,35,42,1052,1077
83190790,204,35,1328,1377
15989530,61,47,746,792
19600191,41,43,702,715
52275207,124,43,561,583
81584661,38,45,533,553
49771480,167,45,532,583
10424283,107,46,400,432
48932985,50,46,583,597
11191053,81,47,580,621
61288595,37,47,603,626
71307532,23,35,375,418
3596254,46,35,1152,1173
70128755,37,42,1085,1113
69255111,38,47,1138,1164
71769609,44,42,852,865
15992697,34,37,576,648
88608355,44,48,614,624
47111039,37,41,1094,1110
25483956,125,38,744,781
52665862,48,41,1089,1112
28515865,13,49,669,694
5215120,59,37,605,651
42602460,37,38,1321,1329
47274740,16,38,1091,1108
47664130,166,37,430,481
54198854,36,47,749,765
65484804,146,45,446,466
47709603,18,38,1092,1110
75709183,233,42,953,990
74049914,26,48,1066,1108
26974520,36,39,764,780
75629062,37,43,754,779
17920279,16,35,1286,1329
43253222,13,36,1228,1253
47251589,198,37,441,476
83333633,176,37,416,480
7244552,161,44,658,693
18808101,63,46,581,625
34280405,26,44,649,691
78076599,226,45,457,482
68063106,35,43,959,992
33809019,50,35,757,765
15992019,113,46,585,622
54330289,125,36,426,454
53022824,130,38,810,862
7416837,8,45,448,482
31289308,245,43,952,992
12730899,25,45,1112,1161
51695250,38,45,1092,1113
42874409,126,42,582,622
70097501,197,45,1054,1112
72548172,215,45,450,472
50376265,89,43,718,765
79823433,265,42,558,648
83613825,68,35,955,970
85995426,149,43,806,836
30044505,81,46,574,623
14231732,48,45,469,479
1942505,45,40,1094,1111
25581326,44,42,679,691
43774647,5,50,1136,1176
3845875,121,38,1088,1108
48065139,45,35,1091,1113
49138796,44,38,1090,1112
50649687,44,46,617,625
72149140,203,44,615,650
18653984,273,46,1028,1116
26903143,51,37,431,501
14276742,22,45,535,556
3808892,4,45,512,557
14773369,130,44,564,599
82208414,228,43,551,597
13567196,188,43,549,596
63376896,197,36,392,428
45336925,65,47,392,426
85335525,29,39,527,582
36254193,21,40,1170,1191
79924206,36,46,459,482
68840814,38,46,637,663
16786853,229,46,1340,1379
13553541,40,42,549,556
60558382,121,50,562,584
88953921,126,47,555,583
68016825,130,50,686,739
79966606,227,45,452,481
52283882,128,49,962,1000
84567963,165,47,544,580
14257415,202,46,553,596
44923209,37,41,1269,1360
85064310,190,45,542,584
88174783,35,38,449,463
44738832,44,50,1297,1317
85907302,35,45,770,793
15204699,133,47,543,595
50870159,110,39,508,555
1814622,7,38,446,467
51024724,230,39,412,454
53749888,25,46,403,435
83625927,122,50,1198,1229
49624039,22,43,570,596
75425471,50,46,722,738
47580343,96,44,769,795
32603495,266,42,340,425
68732190,72,48,1213,1231
52782448,38,50,1216,1231
78869323,36,50,1066,1075
17283547,141,43,468,498
43811494,120,44,585,598
2440877,1,46,373,433
48568380,127,50,539,581
6197111,39,42,1067,1078
28402660,213,50,1037,1077
43764522,164,39,419,469
43013530,65,50,446,479
69960423,3,35,674,714
46554418,44,39,1009,1029
62046365,124,50,451,479
49380092,125,44,581,598
18470252,20,42,827,844
45009720,46,43,830,847
81506772,6,50,356,388
6837569,12,35,1063,1075
44321116,96,50,370,438
46243499,45,39,451,471
18587252,113,38,530,584
49825172,227,46,576,598
22234939,37,43,712,735
84360400,231,45,516,556
88327813,49,45,472,484
78333436,46,37,822,846
13252788,26,43,1316,1363
78598201,25,50,364,409
88625725,72,40,1004,1029
78672898,237,50,613,663
63363759,133,36,494,557
12920524,62,35,519,554
75198657,162,45,520,554
43016214,21,37,1342,1379
46698081,38,45,533,555
52482174,61,40,550,582
51991418,44,43,1181,1191
35985519,38,47,557,581
31045212,112,39,406,457
44911525,36,43,641,663
14039143,38,41,1018,1027
80484209,130,37,501,552
26817028,46,39,1102,1124
16231849,41,44,911,926
75221376,137,50,1121,1175
78950074,60,50,1044,1087
43292679,229,50,576,621
86377333,65,42,597,623
17252972,44,45,1090,1096
46554196,60,46,539,593
30424494,1,46,1030,1088
53432915,47,38,1061,1088
75175733,42,49,596,624
44177941,95,50,1137,1177
12720751,225,44,1074,1088
32494244,132,44,370,408
42595661,124,43,408,429
13411694,4,47,442,483
16559027,230,35,1119,1143
35070669,229,46,553,594
15979189,269,44,425,501
12177525,50,43,475,499
6547223,49,42,405,431
89252659,50,43,465,488
71579165,13,46,1093,1117
48890039,119,42,1264,1294
87310092,233,37,466,487
16613917,213,42,1088,1116
79964099,50,36,1108,1115
83424266,48,38,977,1003
61803670,162,44,459,499
53583805,33,46,362,414
50915663,6,37,465,486
19277349,46,35,1096,1116
75109032,4,45,454,499
60516531,126,47,562,593
14517776,40,37,475,486
53252173,227,44,554,586
87061940,125,37,464,502
72156500,63,35,414,443
12574673,13,46,1086,1113
12581731,66,44,456,485
52794043,194,38,977,1005
75925819,20,40,1096,1116
88614970,264,43,411,485
48749316,178,43,380,454
53526786,132,41,960,1008
24632796,222,40,999,1038
84587437,230,37,1081,1115
47903997,265,44,418,486
2369453,100,46,1097,1115
79885630,220,38,1116,1152
16434886,45,46,585,590
70111765,35,47,1099,1114
11214882,38,48,464,485
49561629,114,37,765,813
22727140,120,46,1087,1115
11153370,3,37,454,488
15797985,130,35,450,500
70308132,230,38,1075,1114
67670228,75,35,803,818
50095803,236,43,398,456
78088212,20,46,486,502
12597172,121,35,985,1007
15108014,77,42,1194,1294
39857901,29,49,409,467
20754677,65,43,1123,1149
86211102,81,47,553,595
64228558,43,37,1010,1038
6143937,18,37,477,499
37436354,167,49,389,431
74646132,45,49,452,469
81255385,96,50,466,501
2370636,38,37,1033,1039
78561689,108,36,1085,1113
11802626,6,45,1078,1115
48439679,49,35,490,500
52880748,17,44,1069,1079
79803611,65,35,1091,1117
5742295,100,45,1016,1037
18141594,184,50,1111,1150
38707845,137,46,1114,1153
34895942,115,43,459,502
19387615,36,43,481,501
10713519,152,37,359,408
53605002,133,44,443,487
13170719,240,43,432,456
46455809,224,37,521,552
19378782,115,50,455,479
13107719,216,35,497,552
45573956,95,44,554,582
85407198,1,49,438,489
45039739,37,46,512,534
62762728,37,46,512,536
51091687,5,48,493,535
12396071,14,45,654,675
53694482,9,46,498,534
19271754,38,45,475,497
68263835,57,49,435,494
78400457,227,45,595,626
54210790,81,50,1057,1091
89402313,209,49,493,533
4726294,46,37,472,493
49135644,106,46,475,494
53125198,39,45,1190,1210
78930520,17,35,1065,1092
16135826,42,37,480,497
86396816,55,35,577,628
15478744,44,41,520,535
86688017,158,35,1073,1093
66265851,45,36,1069,1092
14647952,205,43,428,453
52762923,75,46,813,846
47237728,46,43,606,628
252073,166,50,429,470
12671175,121,41,861,900
12367793,82,50,801,843
44909498,110,37,453,494
51646106,230,44,596,646
49140269,42,46,517,533
79271837,59,46,432,489
39257686,107,46,1072,1093
15316932,208,37,605,647
14207525,49,47,488,494
43609743,115,49,453,479
54487275,2,50,488,533
49412163,199,50,443,491
79820877,96,38,467,493
3045211,157,37,472,495
12501293,44,41,1271,1283
12590150,35,37,482,494
15338047,59,37,445,493
7225718,232,38,1249,1279
43685171,269,46,413,495
70383345,97,49,459,488
10376313,18,46,521,532
22401857,36,39,479,490
67305879,224,50,1187,1209
73152302,8,49,1067,1096
15883186,119,50,517,534
70019455,182,37,453,495
16949145,130,45,592,626
81108001,37,50,1080,1092
17303117,33,46,420,490
47207504,227,45,590,625
70067819,224,39,1247,1279
16559514,230,45,632,675
74153140,82,48,495,532
72696979,230,41,1163,1207
51817582,115,49,462,489
23668655,82,44,434,486
78637471,88,41,1071,1112
11943419,133,49,910,969
49349491,10,46,1212,1251
42243134,36,39,762,781
12974911,187,50,789,839
78329691,192,44,657,693
35063495,82,45,422,468
80925043,230,42,1066,1113
49908635,98,35,729,766
4384940,101,39,421,441
44375451,66,46,1080,1111
81350857,63,42,840,863
16542938,123,39,1084,1111
17428566,97,35,1072,1110
44241552,75,42,748,783
47143891,219,48,1301,1332
54278094,103,50,613,626
16407277,228,37,822,868
6580607,209,36,420,453
13595570,7,42,754,784
74239796,46,42,1096,1113
82665824,46,35,746,765
14087714,34,39,1112,1173
18228672,68,35,1098,1111
47231280,50,46,1098,1111
26035994,38,46,759,783
12662078,211,50,740,783
42709615,96,35,727,769
89091092,48,43,950,968
75900120,122,46,1096,1111
49991758,26,50,407,451
19097562,133,44,437,482
52766904,211,44,746,768
16090990,131,46,609,650
86986748,5,44,730,769
64241770,129,50,788,838
82313725,198,49,813,859
31572153,54,35,711,767
48555082,120,41,594,622
39790105,85,44,769,769
52719880,44,47,877,888
2444053,42,35,1087,1111
44991557,105,43,844,868
82949137,18,44,886,886
83042789,230,50,1123,1161
12558628,37,35,1100,1108
46117017,35,50,858,867
69069681,22,45,461,482
18796700,186,43,950,999
39304827,175,45,403,482
51368943,70,44,1238,1256
11374431,13,45,1088,1111
47804149,29,43,945,999
83358961,86,44,703,769
16790363,137,48,585,624
14973834,6,46,737,783
16903351,45,38,834,862
15255114,209,45,448,469
86633190,12,46,1079,1108
79819528,35,48,1152,1162
52280806,113,44,446,484
86236479,37,35,478,487
13991781,59,38,409,443
15424788,20,38,750,782
3107343,178,45,400,480
70279336,108,43,957,994
71802250,22,44,677,696
1562298,194,42,789,836
52423385,43,48,1090,1108
45566070,46,38,436,468
15754224,226,42,763,794
37375864,11,50,455,475
16384520,20,41,529,553
13943120,111,45,551,583
19635715,108,50,556,583
75501473,126,45,532,556
16295859,29,35,474,555
79214615,178,47,402,474
879690,5,50,353,389
12585193,166,48,538,583
84088478,21,50,1198,1232
44218916,72,41,707,735
14174909,67,35,642,661
36666692,42,45,1367,1378
72645110,45,39,450,469
48984829,5,37,460,488
81548654,107,37,455,488
71162328,36,38,1103,1113
83328114,49,39,445,467
63586849,35,38,988,1005
19525011,58,44,445,500
15710065,207,44,472,501
75706882,114,46,554,594
79776952,106,39,422,456
12002866,95,45,550,580
20573888,50,42,397,427
87365813,38,45,559,580
14447155,228,46,1339,1380
47683835,10,46,394,425
71354002,108,37,522,554
47011689,267,38,544,592
12747583,158,46,476,499
15770122,36,42,984,1004
86299207,116,37,466,487
22812071,138,44,557,594
16013102,115,35,419,442
68854368,126,37,445,486
47504213,229,45,459,501
51726199,1,50,449,499
48190638,113,43,436,486
3268893,35,45,1094,1115
14569641,86,42,423,476
44668151,248,44,442,486
48735724,45,43,580,590
1499266,229,45,549,593
12655314,145,35,1081,1116
79583696,35,45,427,446
88105146,5,50,458,501
13023916,101,46,980,1007
47174256,67,50,470,501
48859003,115,36,567,585
78014206,110,44,566,596
46182727,4,35,562,599
83990342,182,43,1018,1076
50876875,62,36,548,582
16737601,231,43,1326,1378
19264133,4,44,540,582
46936169,46,43,1177,1194
17016236,46,41,535,555
42717979,43,50,1053,1076
74107543,37,50,1067,1077
62325619,5,50,546,582
42630120,21,41,575,599
72744113,38,46,557,581
81133761,47,38,1095,1118
70329889,38,39,495,498
85920246,65,35,1090,1115
3785115,158,38,1083,1113
46835494,67,37,1061,1075
52895218,108,46,446,464
11757605,203,35,555,594
46864758,16,44,1083,1097
71966227,45,42,582,594
48490654,49,38,1126,1144
33936157,232,38,1061,1090
16954335,97,46,1120,1146
16307516,51,37,536,597
20212399,46,41,400,417
71270037,81,44,1075,1125
16871943,46,38,1207,1231
48355844,115,49,1149,1176
12510883,189,46,1061,1095
17872397,233,41,1055,1087
16296408,46,50,1204,1219
11770969,185,35,1135,1174
85609149,163,38,546,592
72488879,111,48,446,485
30691151,96,35,454,488
84053115,66,35,985,1007
32385581,184,44,443,498
50431981,208,46,467,499
80490771,46,50,576,591
67967868,113,47,558,591
71514722,45,42,1103,1117
11564656,60,44,399,445
44065501,50,43,480,502
12873790,19,48,1127,1149
72522579,64,35,455,484
71522911,46,38,565,593
24187394,248,44,550,591
52702387,113,50,457,498
52909026,35,46,1095,1116
12809870,49,38,1098,1118
16030285,7,38,1094,1115
86226354,39,42,1107,1114
46030061,225,45,486,498
64069223,42,46,1098,1115
39254939,50,44,480,498
84910492,49,37,486,501
47641330,111,37,442,487
17370601,114,47,450,485
18464300,74,46,1086,1114
47047454,129,46,460,502
3518933,133,44,445,488
20043192,229,42,420,473
12713546,50,35,1109,1117
54091651,46,39,449,469
11740918,23,46,634,663
31083906,96,46,403,433
3629729,43,47,583,598
80287515,228,46,546,582
52361085,106,35,689,725
16245581,168,43,525,587
2427204,39,43,440,452
54021226,45,38,1093,1115
2434197,30,48,425,486
18549909,18,43,728,734
12536219,100,35,509,534
16929557,67,46,1065,1091
16156217,96,46,808,846
34376110,39,42,481,489
68605769,39,47,462,489
75339080,126,50,456,491
88322793,46,38,1184,1207
51296631,38,48,470,490
66501212,59,38,453,495
79580535,42,45,614,626
20973277,46,49,884,896
39651536,106,46,466,487
67316178,21,47,468,493
44169008,116,36,418,433
75164544,43,38,517,535
54504794,115,46,447,490
13838920,35,47,880,896
71338495,22,43,1073,1092
24618436,119,49,1073,1093
86509288,20,50,364,396
68598807,25,38,454,496
52274882,50,44,1243,1260
13311256,49,42,476,497
13241993,172,47,444,535
51314522,38,43,1078,1091
70383352,86,49,429,496
14656124,35,45,607,627
15423453,23,41,874,900
30561039,50,36,438,447
5523263,43,46,1075,1093
82261167,199,46,439,495
27465261,50,37,633,647
79352667,92,46,845,899
10169204,1,35,1047,1092
81223260,209,46,1071,1095
85761187,48,46,1081,1091
69633497,130,43,594,629
86422110,257,46,808,842
75792978,58,35,1060,1116
78143394,18,50,1129,1149
63945066,137,45,1112,1162
75125082,127,44,456,479
72228168,12,41,1097,1109
81599283,46,43,946,966
68516306,13,45,1089,1111
69858601,127,38,1282,1329
18601165,82,36,584,623
39354382,128,46,431,463
43264876,129,40,1114,1163
49677684,273,44,790,890
18609085,27,43,607,647
34568390,37,43,948,968
6565897,125,36,427,457
80761464,202,50,799,840
22005871,46,41,1096,1112
66323125,133,44,437,482
85895909,102,43,843,864
54389762,44,38,1094,1113
74074839,136,43,332,406
74685906,42,39,773,782
17508049,9,45,794,837
71814096,210,43,939,966
11474955,41,43,955,968
42914256,188,43,947,994
36755794,163,37,434,475
70377295,119,46,665,693
25879172,46,50,610,624
15034992,110,44,454,483
79173643,13,44,834,863
6913844,132,44,443,480
74552103,77,38,1082,1111
72057427,77,47,854,886
25792726,60,35,1276,1329
16333134,131,50,810,863
31118537,20,46,1095,1112
46954577,128,46,741,781
74754403,139,45,444,483
62022558,18,46,829,841
45641351,99,46,1086,1113
13115916,253,43,1193,1255
20998124,229,37,609,651
19269328,24,36,571,622
52283769,129,41,606,652
89831936,30,35,392,457
43549706,43,37,848,868
85191630,35,50,953,966
88765381,19,45,873,886
12056529,47,36,852,870
10533572,117,46,1077,1109
74144665,38,37,465,472
72040950,43,36,865,888
14088730,210,50,961,999
12593622,74,35,850,865
2123486,19,46,1097,1113
44522547,107,49,972,996
78037987,68,42,1095,1111
37330167,49,42,418,439
50235401,87,45,425,482
32421615,46,41,1091,1108
30139217,49,42,833,861
16021571,45,37,1130,1164
21879542,206,44,454,482
4006270,18,46,1099,1110
18325324,32,46,802,859
26116230,44,46,960,966
15683367,135,43,938,996
39494919,43,36,1090,1112
28775060,101,43,1139,1165
17100918,186,44,430,480
17893388,232,44,949,989
12470258,44,43,960,969
777079,128,49,571,622
84198638,215,36,960,998
15023724,146,35,1278,1328
71918581,74,45,1081,1111
38116082,46,42,1073,1087
66045362,43,35,428,457
22885905,9,44,1293,1331
68372568,115,44,810,840
30742085,114,46,1068,1108
51670937,182,46,1048,1109
44761324,25,46,798,837
52784799,19,38,1149,1176
74031186,38,45,460,480
17526126,1,43,349,407
27071369,115,35,845,867
18737500,122,35,732,765
75212449,121,44,682,694
39713112,186,37,615,650
79891905,57,37,817,867
82112844,12,43,980,996
11412928,38,36,366,379
86735903,68,35,748,763
79072858,12,36,1105,1112
16499805,23,35,1075,1117
74040725,25,45,447,482
45612024,117,46,397,434
39008973,20,38,1203,1231
72962284,22,45,560,584
68953617,41,46,425,444
44231289,22,44,468,486
21023378,171,46,402,498
74261616,114,35,455,502
54066569,68,35,1280,1292
81983845,50,45,1023,1039
23013267,48,37,482,500
12658139,17,44,476,488
21909882,227,42,462,501
47709089,126,43,426,452
17176555,54,37,396,445
17110688,46,43,1022,1039
47653489,115,35,462,484
53563409,96,43,478,500
18383964,214,43,1109,1150
42969677,12,41,989,1004
50917647,105,45,1024,1039
17111360,35,46,1234,1258
66959330,37,46,466,489
85556212,52,38,355,403
13942259,37,43,1075,1093
16454969,3,46,850,899
46312438,228,42,532,533
45711518,78,46,502,535
12541373,199,46,439,495
88000935,80,46,487,532
15544202,206,43,426,454
46491271,109,49,450,477
88681815,207,44,507,534
71735837,216,44,626,646
1068620,196,50,449,489
44234956,113,46,500,535
52445414,160,49,471,488
46702325,72,50,1076,1092
82255889,138,46,453,497
2372711,48,38,1073,1094
44117202,115,36,468,486
61540042,109,45,464,494
43334979,18,46,477,488
72883674,234,45,423,494
45516846,231,45,573,626
14958858,35,42,1070,1093
74842501,61,36,582,627
82848099,61,49,447,491
5836336,42,49,1070,1091
24005587,38,35,1080,1092
53599103,152,38,486,532
15507603,97,43,432,451
52796794,44,38,1069,1093
52402439,20,46,1074,1093
47353455,55,43,1201,1257
16344078,6,49,453,489
88114198,232,38,504,533
47522815,1,49,424,478
50676771,37,50,1083,1094
84750579,50,35,1250,1259
70166191,46,49,480,490
81655705,42,45,664,675
79869547,12,47,650,676
20156861,197,50,1232,1282
51267578,28,50,472,532
65527245,249,47,579,626
72627442,111,37,478,534
75332659,47,50,1086,1095
50993958,31,38,431,497
52618387,112,50,431,470
46316143,232,43,633,676
86376316,167,49,440,478
89770115,105,37,458,485
44042336,194,38,977,1005
15790150,146,48,1116,1150
47676362,163,37,444,486
11834373,74,37,480,499
16527683,81,43,1099,1150
33221382,50,38,709,724
79216351,216,44,569,589
89722699,238,37,446,484
30846602,40,50,479,499
72414618,39,43,490,501
13937681,64,35,467,500
33957445,225,44,1018,1037
48975019,127,43,1124,1153
31067499,21,39,462,487
84384693,228,35,435,475
14954526,43,50,842,864
14994425,27,44,831,867
11629210,137,35,729,765
49780799,21,50,743,781
79453062,17,38,747,783
18386334,62,43,843,888
44778889,6,45,443,480
89633177,113,46,597,626
37153064,42,45,985,999
43709141,39,36,1099,1113
78407017,20,46,1110,1111
12547573,35,45,463,482
75376885,18,38,671,692
86506561,37,41,1097,1110
12935764,231,43,1109,1164
49104782,116,50,423,452
52264378,40,50,845,866
14811609,43,49,431,452
78830605,193,44,940,970
46707331,18,45,474,483
14476411,221,37,428,448
66466074,122,37,970,997
14160694,64,46,1076,1109
16803503,52,50,934,998
18494490,262,45,423,482
88565096,79,43,920,968
32111442,37,43,748,768
72277603,188,45,602,648
50118260,61,43,351,388
10413095,97,45,1138,1162
11326849,43,39,1100,1112
79027096,87,45,422,478
54459401,45,38,1087,1109
16300258,37,45,1139,1163
39721772,45,40,1093,1110
74991182,38,41,1100,1109
52990023,92,37,645,696
7184827,126,50,739,783
75130750,41,43,854,867
72558806,25,50,404,452
63620858,126,45,444,468
33910563,12,43,975,998
83487370,20,46,1091,1112
44125929,48,36,979,996
12906127,228,46,655,694
82389325,167,43,1190,1253
12969276,65,35,971,998
11505675,56,35,704,766
83889938,98,37,424,449
43098483,98,44,972,992
85444370,9,46,1070,1108
79420012,74,37,1332,1332
15592429,67,44,454,483
34938393,220,45,1063,1096
21020344,41,50,552,587
16593517,7,35,463,488
72962806,139,48,998,1036
48723991,123,50,1120,1152
27330006,5,50,468,502
10554960,106,38,558,592
45386813,17,40,1100,1115
12193319,202,43,464,501
81087875,187,43,1105,1153
36292654,45,41,985,1003
13455389,2,36,553,592
71899445,107,44,457,487
32578009,229,43,450,501
14426544,105,43,567,590
69889583,134,49,410,468
18596189,130,42,434,476
86853238,232,40,453,487
54392348,265,35,509,589
78423258,216,35,453,486
20986643,48,42,1099,1117
12730344,25,48,448,489
72477897,110,44,564,594
39886086,22,45,478,502
26440289,105,48,1138,1149
15770116,23,36,546,585
28962023,118,42,557,586
48940121,90,44,446,500
49727746,29,37,443,498
48479655,126,50,556,591
44674871,100,50,1005,1037
49898218,133,35,1057,1116
4586906,127,36,1002,1039
16418706,208,46,469,502
16328241,194,46,1106,1152
12384276,90,50,527,589
14884504,47,37,796,814
75624400,213,38,1077,1115
46701706,128,43,465,501
52479889,107,44,424,445
22600701,12,50,1135,1150
85629682,45,38,984,1006
39254312,108,46,1093,1114
11855177,7,42,692,725
39690118,4,35,450,489
15660959,116,50,566,589
43441136,108,49,572,592
15702444,164,37,445,487
12734308,23,50,457,499
72744096,250,49,539,593
15069355,240,46,409,444
15084266,1,50,388,439
6799907,241,35,550,595
23861155,60,44,430,488
12775696,8,37,781,813
66640283,240,43,473,500
52708437,42,44,478,488
13527390,5,47,542,586
80782716,20,48,463,485
36380128,68,40,1029,1038
28030749,96,40,1095,1114
52802960,158,43,467,498
46442768,95,44,458,487
38345249,96,43,434,455
37201762,31,35,520,592
12513371,120,43,565,588
47903635,127,49,433,467
61853066,2,35,447,489
12351199,97,46,386,413
18553785,262,43,427,498
70421265,55,37,361,408
78273355,38,49,447,466
71918997,122,44,1282,1294
51800112,96,44,459,485
66356911,59,44,439,488
14994654,27,45,446,486
51781023,38,42,463,475
78734358,38,48,564,588
64598415,265,44,522,589
43445810,51,42,835,896
42772389,73,35,1081,1093
74264065,46,49,1083,1095
1824580,49,35,489,498
12820170,232,42,1076,1117
87034458,22,41,984,1008
65721080,20,44,578,590
82007862,188,35,1087,1114
14762354,194,50,691,722
11459305,188,35,471,498
12720372,50,44,470,486
79961342,3,37,775,816
53579098,224,41,1089,1117
15458297,19,41,988,1005
19106814,2,49,307,358
16565394,232,41,1080,1116
70150290,112,44,448,486
54498515,76,42,1078,1116
21830944,12,50,1076,1091
53695901,31,36,383,446
78457079,91,37,438,490
72653362,18,45,493,499
70417200,48,35,490,502
19716044,5,44,401,444
14215629,2,49,542,594
37260781,49,41,1265,1292
74352451,37,44,1010,1035
12548582,38,42,462,476
22690083,65,35,1009,1035
82269696,45,41,1102,1116
47368963,106,37,473,503
45245569,72,42,1086,1117
74984990,128,42,684,722
44491947,35,46,481,502
81949304,43,49,560,587
67906827,7,46,964,1004
18595880,130,42,434,476
64823355,35,42,1119,1153
66199619,22,49,1171,1171
78176434,146,47,455,489
15314529,50,41,568,589
65626562,228,43,1103,1150
34899448,136,46,468,531
42241112,37,47,603,626
75103426,44,46,1077,1092
69431093,230,37,1244,1281
44834690,43,40,1105,1114
64691203,122,36,1014,1038
52210446,194,46,1106,1152
83685640,18,45,494,502
83840770,122,35,1125,1164
49391893,18,41,1099,1109
64823830,57,45,804,865
44253629,42,46,1097,1111
36061306,231,38,815,859
79315692,46,50,678,692
34013402,204,44,449,483
15339142,72,44,741,768
43720965,126,49,423,454
82330551,35,43,959,992
19723527,78,41,1072,1110
78954385,17,38,761,782
14430676,15,46,756,779
63525409,242,46,1075,1109
12648641,35,42,1090,1112
64681483,81,43,593,648
46709923,65,40,840,863
19135871,2,46,728,781
16568467,37,46,1224,1253
50028205,46,38,832,859
78222954,68,35,753,766
52523572,125,46,868,890
1696193,107,43,382,410
18578577,46,50,952,968
45621355,22,45,450,474
85820634,50,37,470,481
19145022,151,45,426,472
75856823,44,35,1086,1109
44743724,162,41,1062,1111
10212303,255,37,441,476
60509983,47,50,880,891
75413401,13,46,1084,1111
86311852,147,35,711,766
18884461,96,35,439,472
52639108,266,38,354,443
38974959,46,48,957,966
45652556,13,43,842,866
64861143,20,50,834,868
31310011,152,48,651,696
51130761,13,35,1095,1111
43544862,77,43,818,863
11731796,97,50,835,869
19600076,111,42,818,871
52586670,231,44,438,479
79858256,107,35,445,475
15199832,46,43,1233,1252
33808467,67,46,1299,1332
78583319,60,38,411,443
43678127,214,43,1147,1178
75679405,211,38,1322,1359
52354732,62,35,1091,1122
78932098,182,44,1086,1144
17553356,37,35,588,595
89534581,20,44,603,625
